URL,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Terrace area,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building,Zip code
https://immovlan.be/en/detail/master-house/for-sale/5002/saint-servais/vbd87300,5002 Saint-Servais,Apartment,master-house,215000,for sale,2,120.0,,0.0,,0.0,,1.0,,250.0,,,To be renovated,5002
https://immovlan.be/en/detail/residence/for-sale/5580/wavreille/vbd87297,5580 Wavreille,Apartment,residence,459000,for sale,3,231.0,,0.0,,1.0,,1.0,3638.0,3638.0,4.0,,,5580
https://immovlan.be/en/detail/residence/for-sale/5650/walcourt/vbd87292,5650 Walcourt,Apartment,residence,299000,for sale,3,175.0,Super equipped,,,1.0,,1.0,717.0,841.0,4.0,0.0,Fully renovated,5650
https://immovlan.be/en/detail/residence/for-sale/5620/morville/vbd87280,5620 Morville,Apartment,residence,180000,for sale,4,,,,,1.0,,1.0,,,4.0,,,5620
https://immovlan.be/en/detail/residence/for-sale/5630/cerfontaine/vbd87279,5630 Cerfontaine,Apartment,residence,69000,for sale,3,166.0,,0.0,,0.0,,1.0,,313.0,2.0,,To be renovated,5630
https://immovlan.be/en/detail/apartment/for-sale/5640/mettet/vbd87176,5640 Mettet,Apartment,apartment,185000,for sale,2,87.0,,0.0,,0.0,,0.0,,,,,,5640
https://immovlan.be/en/detail/residence/for-sale/5060/sambreville/vbd87103,5060 Sambreville,Apartment,residence,130000,for sale,2,,,,,0.0,,0.0,,,2.0,,To be renovated,5060
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd87045,5000 Namur,Apartment,apartment,199000,for sale,2,85.0,,0.0,,0.0,,0.0,,,2.0,0.0,Normal,5000
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd87044,5000 Namur,Apartment,apartment,169000,for sale,1,68.0,,0.0,,1.0,,0.0,,,2.0,0.0,Normal,5000
https://immovlan.be/en/detail/residence/for-sale/5360/hamois/vbd86965,5360 Hamois,Apartment,residence,349000,for sale,4,190.0,Fully equipped,0.0,,0.0,,1.0,250.0,696.0,4.0,0.0,Normal,5360
https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd86964,5590 Ciney,Apartment,apartment,170000,for sale,2,100.0,,0.0,,0.0,,0.0,,,2.0,0.0,Normal,5590
https://immovlan.be/en/detail/residence/for-sale/5070/aisemont/vbd86915,5070 Aisemont,Apartment,residence,524000,for sale,3,162.0,,0.0,,1.0,,1.0,651.0,729.0,4.0,0.0,Excellent,5070
https://immovlan.be/en/detail/residence/for-sale/5020/vedrin/vbd86861,5020 Vedrin,Apartment,residence,258000,for sale,3,160.0,,,,1.0,,1.0,250.0,477.0,3.0,,,5020
https://immovlan.be/en/detail/apartment/for-sale/5660/couvin/vbd86827,5660 Couvin,Apartment,apartment,399000,for sale,3,240.0,,0.0,,1.0,,1.0,200.0,,4.0,1.0,Normal,5660
https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbd86825,5660 Couvin,Apartment,residence,399000,for sale,3,240.0,,0.0,,1.0,,1.0,200.0,1175.0,4.0,1.0,Normal,5660
https://immovlan.be/en/detail/residence/for-sale/5560/houyet/vbd86804,5560 Houyet,Apartment,residence,149000,for sale,3,117.0,Fully equipped,0.0,,0.0,,0.0,,117.0,3.0,0.0,Fully renovated,5560
https://immovlan.be/en/detail/residence/for-sale/5522/falaen/vbd86782,5522 Falaën,Apartment,residence,1850000,for sale,7,2274.0,Super equipped,0.0,,1.0,,1.0,28500.0,29205.0,4.0,0.0,Normal,5522
https://immovlan.be/en/detail/villa/for-sale/5570/baronville/vbd86720,5570 Baronville,Apartment,villa,799000,for sale,8,492.0,,0.0,1.0,1.0,,1.0,2100.0,,,1.0,Excellent,5570
https://immovlan.be/en/detail/residence/in-public-sale/5620/florennes/vbd86709,5620 Florennes,Apartment,residence,40000,in public sale,2,,,,,0.0,,1.0,,,,,,5620
https://immovlan.be/en/detail/apartment/for-sale/5350/ohey/vbd86635,5350 Ohey,Apartment,apartment,354000,for sale,3,125.0,,0.0,,1.0,,0.0,,,4.0,,New,5350
https://immovlan.be/en/detail/villa/for-sale/5650/walcourt/rbv25878,5650 Walcourt,Apartment,villa,359000,for sale,4,204.0,Super equipped,,,1.0,,1.0,,2402.0,4.0,,To be renovated,5650
https://immovlan.be/en/detail/cottage/for-sale/5550/membre/vwd16605,5550 Membre,Apartment,cottage,250000,for sale,6,200.0,Not equipped,,,,,1.0,,,4.0,,To be renovated,5550
https://immovlan.be/en/detail/apartment/for-sale/5004/bouge/vbd86488,5004 Bouge,Apartment,apartment,280000,for sale,2,,,,,0.0,,0.0,,,,,Fully renovated,5004
https://immovlan.be/en/detail/villa/for-sale/5555/bievre/vbd86458,5555 Bièvre,Apartment,villa,395000,for sale,4,175.0,,0.0,1.0,1.0,,1.0,1500.0,,,,Normal,5555
https://immovlan.be/en/detail/residence/for-sale/5680/doische/vbd46473,5680 Doische,Apartment,residence,165000,for sale,3,,,,,0.0,,1.0,,419.0,4.0,,Normal,5680
https://immovlan.be/en/detail/residence/for-sale/5575/gedinne/vbd70770,5575 Gedinne,Apartment,residence,265000,for sale,3,130.0,Fully equipped,0.0,,1.0,,1.0,550.0,619.0,3.0,0.0,New,5575
https://immovlan.be/en/detail/residence/for-sale/5575/gedinne/vbd64396,5575 Gedinne,Apartment,residence,255000,for sale,4,184.0,,0.0,0.0,1.0,,1.0,100.0,,,,New,5575
https://immovlan.be/en/detail/residence/for-sale/5570/beauraing/vbd86457,5570 Beauraing,Apartment,residence,85000,for sale,3,170.0,,0.0,0.0,1.0,,0.0,,,,,To be renovated,5570
https://immovlan.be/en/detail/villa/for-sale/5360/hamois/vbc67207,5360 Hamois,Apartment,villa,480000,for sale,3,202.0,Super equipped,0.0,,1.0,,1.0,,,3.0,,New,5360
https://immovlan.be/en/detail/residence/for-sale/5580/rochefort/vbd80728,5580 Rochefort,Apartment,residence,239000,for sale,3,105.0,,0.0,,1.0,,1.0,,76.0,2.0,,Normal,5580
https://immovlan.be/en/detail/apartment/for-sale/5530/yvoir/vbd86400,5530 Yvoir,Apartment,apartment,350000,for sale,3,100.0,,0.0,0.0,1.0,,0.0,,,,,New,5530
https://immovlan.be/en/detail/apartment/for-sale/5530/yvoir/vbd86399,5530 Yvoir,Apartment,apartment,305000,for sale,2,86.0,,0.0,0.0,1.0,,0.0,,,,,Normal,5530
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd86369,5000 Namur,Apartment,residence,475000,for sale,5,197.0,,0.0,,1.0,,1.0,,250.0,2.0,,,5000
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd86365,5100 Jambes,Apartment,apartment,215000,for sale,2,103.0,Fully equipped,,,1.0,,,,,,,,5100
https://immovlan.be/en/detail/chalet/for-sale/5540/hastiere/vbd69425,5540 Hastière,Apartment,chalet,115000,for sale,2,50.0,Fully equipped,1.0,,1.0,,1.0,400.0,469.0,4.0,,Normal,5540
https://immovlan.be/en/detail/residence/for-sale/5620/florennes/vbd86248,5620 Florennes,Apartment,residence,125000,for sale,2,,,,,0.0,,1.0,1343.0,,3.0,,To be renovated,5620
https://immovlan.be/en/detail/residence/in-public-sale/5500/falmagne/vbd86247,5500 Falmagne,Apartment,residence,80000,in public sale,4,149.0,,,,0.0,,1.0,945.0,945.0,4.0,,To be renovated,5500
https://immovlan.be/en/detail/residence/for-sale/5300/seilles/vbd86217,5300 Seilles,Apartment,residence,215000,for sale,3,135.0,,0.0,,1.0,,1.0,,270.0,2.0,,,5300
https://immovlan.be/en/detail/residence/for-sale/5300/sclayn/vbd86215,5300 Sclayn,Apartment,residence,225000,for sale,3,110.0,,0.0,,1.0,,1.0,,1677.0,4.0,,To be renovated,5300
https://immovlan.be/en/detail/villa/for-sale/5680/matagne-la-grande/vbd51156,5680 Matagne-la-Grande,Apartment,villa,205000,for sale,3,140.0,,0.0,,1.0,,1.0,,1320.0,4.0,,Normal,5680
https://immovlan.be/en/detail/chalet/in-public-sale/5541/hastiere-par-dela/vbd86135,5541 Hastière-par-delà,Apartment,chalet,10000,in public sale,1,54.0,,,,1.0,,0.0,,56.0,2.0,,To be renovated,5541
https://immovlan.be/en/detail/apartment/for-sale/5377/noiseux/vbd66396,5377 Noiseux,Apartment,apartment,49500,for sale,2,40.0,,0.0,,1.0,,1.0,484.0,,4.0,,,5377
https://immovlan.be/en/detail/apartment/for-sale/5530/yvoir/vbd86109,5530 Yvoir,Apartment,apartment,300000,for sale,2,84.0,,0.0,0.0,1.0,,0.0,,,,,New,5530
https://immovlan.be/en/detail/villa/for-sale/5500/dinant/vbd77748,5500 Dinant,Apartment,villa,245000,for sale,2,115.0,,0.0,0.0,1.0,,1.0,780.0,,,,To be renovated,5500
https://immovlan.be/en/detail/villa/for-sale/5660/gonrieux/vbd86086,5660 Gonrieux,Apartment,villa,245000,for sale,5,183.0,,,,1.0,,1.0,700.0,941.0,4.0,,,5660
https://immovlan.be/en/detail/cottage/for-sale/5377/heure/vbd86081,5377 Heure,Apartment,cottage,165000,for sale,3,80.0,,0.0,1.0,1.0,,0.0,,,,,Normal,5377
https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbd21159,5660 Couvin,Apartment,residence,250000,for sale,3,,,0.0,,0.0,,1.0,,,4.0,,,5660
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd28530,5500 Dinant,Apartment,residence,155000,for sale,3,110.0,,0.0,0.0,1.0,,1.0,250.0,,,,To be renovated,5500
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd85938,5500 Dinant,Apartment,residence,149000,for sale,2,,,,0.0,0.0,,0.0,,,2.0,,To be renovated,5500
https://immovlan.be/en/detail/residence/for-sale/5081/meux/vbd85914,5081 Meux,Apartment,residence,499000,for sale,3,200.0,,0.0,,1.0,,1.0,700.0,876.0,4.0,,Normal,5081
https://immovlan.be/en/detail/residence/for-sale/5530/godinne/vbd85805,5530 Godinne,Apartment,residence,437411,for sale,3,190.0,,,,,,1.0,,1414.0,4.0,,New,5530
https://immovlan.be/en/detail/residence/for-sale/5530/godinne/vbd85804,5530 Godinne,Apartment,residence,409586,for sale,3,158.0,,,,,,1.0,,1414.0,4.0,,New,5530
https://immovlan.be/en/detail/residence/for-sale/5300/andenne/vbd85803,5300 Andenne,Apartment,residence,495786,for sale,3,158.0,,,,,,1.0,,6982.0,4.0,,New,5300
https://immovlan.be/en/detail/residence/for-sale/5300/andenne/vbd85802,5300 Andenne,Apartment,residence,523611,for sale,3,190.0,,,,,,1.0,,6982.0,4.0,,New,5300
https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbd85801,5020 Malonne,Apartment,residence,455762,for sale,3,152.0,,,,,,1.0,,1388.0,4.0,,New,5020
https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbd85800,5020 Malonne,Apartment,residence,467284,for sale,3,184.0,,,,,,1.0,,1388.0,4.0,,New,5020
https://immovlan.be/en/detail/residence/for-sale/5544/agimont/vbd85771,5544 Agimont,Apartment,residence,149000,for sale,4,141.0,,,,0.0,,1.0,1800.0,157.0,4.0,,To be renovated,5544
https://immovlan.be/en/detail/apartment/for-sale/5060/auvelais/vbd86384,5060 Auvelais,Apartment,apartment,590000,for sale,3,1517.0,,0.0,,1.0,,0.0,,,4.0,,,5060
https://immovlan.be/en/detail/residence/for-sale/5544/agimont/vbd86205,5544 Agimont,Apartment,residence,179000,for sale,3,81.0,Fully equipped,,,1.0,,1.0,729.0,820.0,3.0,0.0,Normal,5544
https://immovlan.be/en/detail/residence/for-sale/5555/bievre/vbd86098,5555 Bièvre,Apartment,residence,239000,for sale,3,115.0,,0.0,,1.0,,1.0,,746.0,3.0,,,5555
https://immovlan.be/en/detail/apartment/for-sale/5350/ohey/vbd85921,5350 Ohey,Apartment,apartment,285000,for sale,2,99.0,,0.0,,1.0,,1.0,80.0,,4.0,,New,5350
https://immovlan.be/en/detail/residence/for-sale/5620/florennes/vbd85594,5620 Florennes,Apartment,residence,189000,for sale,4,143.0,,,,1.0,,0.0,,196.0,2.0,,,5620
https://immovlan.be/en/detail/apartment/for-sale/5190/moustier-sur-sambre/vbd85110,5190 Moustier-Sur-Sambre,Apartment,apartment,199000,for sale,2,87.0,Fully equipped,0.0,,0.0,,0.0,,,,0.0,Normal,5190
https://immovlan.be/en/detail/apartment/for-sale/5300/andenne/vbd85018,5300 Andenne,Apartment,apartment,275000.0,for sale,2.0,88.0,,0.0,,1.0,,0.0,,,2.0,,,5300.0
https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbd84990,5660 Couvin,Apartment,residence,70000.0,for sale,2.0,81.0,,,,1.0,,1.0,139.0,209.0,2.0,,Normal,5660.0
https://immovlan.be/en/detail/apartment/for-sale/5170/lesve/vbd84680,5170 Lesve,Apartment,apartment,295000.0,for sale,2.0,104.0,,0.0,,1.0,,1.0,30.0,,2.0,,,5170.0
https://immovlan.be/en/detail/villa/for-sale/5060/auvelais/vbd84522,5060 Auvelais,Apartment,villa,380000.0,for sale,5.0,130.0,Fully equipped,0.0,,1.0,,1.0,,731.0,4.0,,To renovate,5060.0
https://immovlan.be/en/detail/bungalow/for-sale/5377/noiseux/rbt47502,5377 Noiseux,Apartment,bungalow,89900.0,for sale,1.0,44.0,,0.0,,1.0,,1.0,388.0,388.0,4.0,,Normal,5377.0
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd84194,5000 Namur,Apartment,apartment,190000.0,for sale,1.0,91.0,,,,0.0,,1.0,240.0,,2.0,0.0,Normal,5000.0
https://immovlan.be/en/detail/apartment/for-sale/5570/beauraing/vbd84185,5570 Beauraing,Apartment,apartment,250000.0,for sale,5.0,150.0,Fully equipped,0.0,,1.0,,0.0,,,3.0,0.0,Normal,5570.0
https://immovlan.be/en/detail/residence/for-sale/5570/beauraing/vbd84184,5570 Beauraing,Apartment,residence,369000.0,for sale,3.0,191.0,Fully equipped,,1.0,1.0,,1.0,5324.0,5624.0,4.0,0.0,To be renovated,5570.0
https://immovlan.be/en/detail/triplex/for-sale/5650/walcourt/vbd84080,5650 Walcourt,Apartment,triplex,80000.0,for sale,2.0,85.0,,0.0,,0.0,,0.0,,,2.0,,,5650.0
https://immovlan.be/en/detail/residence/for-sale/5080/la-bruyere/vbd83657,5080 La Bruyère,Apartment,residence,315000.0,for sale,3.0,128.0,Fully equipped,,,1.0,,1.0,833.0,833.0,4.0,0.0,Normal,5080.0
https://immovlan.be/en/detail/residence/for-sale/5060/arsimont/vbd83638,5060 Arsimont,Apartment,residence,369000.0,for sale,3.0,,Fully equipped,,,1.0,,1.0,190.0,538.0,4.0,,Normal,5060.0
https://immovlan.be/en/detail/residence/for-sale/5190/jemeppe-sur-sambre/vbd83167,5190 Jemeppe-Sur-Sambre,Apartment,residence,220000.0,for sale,4.0,129.0,,0.0,,0.0,,1.0,,383.0,3.0,,,5190.0
https://immovlan.be/en/detail/apartment/for-sale/5060/auvelais/vbd83164,5060 Auvelais,Apartment,apartment,149000.0,for sale,1.0,75.0,,0.0,,1.0,,0.0,,,,,,5060.0
https://immovlan.be/en/detail/apartment/for-sale/5300/andenne/vbd82987,5300 Andenne,Apartment,apartment,198241.0,for sale,1.0,68.0,,0.0,,1.0,,0.0,,,4.0,,New,5300.0
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd82701,5000 Namur,Apartment,residence,360000.0,for sale,6.0,230.0,Partially equipped,0.0,,1.0,,1.0,,774.0,3.0,,Normal,5000.0
https://immovlan.be/en/detail/residence/for-sale/5640/mettet/vbd82698,5640 Mettet,Apartment,residence,309000.0,for sale,4.0,,Fully equipped,,,1.0,,1.0,,1570.0,3.0,,Normal,5640.0
https://immovlan.be/en/detail/mixed-building/for-sale/5030/gembloux/vbd82405,5030 Gembloux,Apartment,mixed-building,229000.0,for sale,2.0,89.0,Partially equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal,5030.0
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd62139,5000 Namur,Apartment,apartment,225000.0,for sale,3.0,70.0,Fully equipped,0.0,,0.0,,0.0,,,3.0,0.0,Normal,5000.0
https://immovlan.be/en/detail/residence/for-sale/5640/mettet/vbd81140,5640 Mettet,Apartment,residence,299000.0,for sale,4.0,292.0,Fully equipped,,,1.0,,1.0,,466.0,4.0,1.0,Normal,5640.0
https://immovlan.be/en/detail/ground-floor/for-sale/5001/belgrade/vbd80972,5001 Belgrade,Apartment,ground-floor,329000.0,for sale,2.0,82.0,Super equipped,0.0,,1.0,,1.0,88.0,,3.0,0.0,New,5001.0
https://immovlan.be/en/detail/residence/for-sale/5651/thy-le-chateau/vbd79852,5651 Thy-le-Château,Apartment,residence,225000.0,for sale,3.0,163.0,Fully equipped,0.0,,1.0,,1.0,300.0,400.0,3.0,0.0,Normal,5651.0
https://immovlan.be/en/detail/residence/for-sale/5300/seilles/vbd79566,5300 Seilles,Apartment,residence,210000.0,for sale,1.0,79.0,,0.0,,1.0,,1.0,30.0,97.0,3.0,,,5300.0
https://immovlan.be/en/detail/residence/for-sale/5570/felenne/vbd79500,5570 Felenne,Apartment,residence,99000.0,for sale,4.0,165.0,Partially equipped,,,1.0,,1.0,,262.0,2.0,,To be renovated,5570.0
https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbd79441,,Apartment,studio,,for sale,,,,,,,,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbd79440,,Apartment,studio,,for sale,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5060/auvelais/vbd79269,5060 Auvelais,Apartment,residence,349000.0,for sale,3.0,382.0,,0.0,,1.0,,1.0,,540.0,3.0,,,5060.0
https://immovlan.be/en/detail/residence/for-sale/5060/velaine-sur-sambre/vbd79257,5060 Velaine-sur-Sambre,Apartment,residence,275000.0,for sale,3.0,118.0,,0.0,,1.0,,0.0,,,,,,5060.0
https://immovlan.be/en/detail/residence/for-sale/5100/dave/vbd79002,5100 Dave,Apartment,residence,360000.0,for sale,6.0,230.0,Partially equipped,0.0,,1.0,,1.0,,774.0,3.0,,Normal,5100.0
https://immovlan.be/en/detail/residence/for-sale/5310/aische-en-refail/vbd78733,5310 Aische-en-Refail,Apartment,residence,125000.0,for sale,3.0,160.0,,0.0,,0.0,,0.0,,916.0,3.0,,To be renovated,5310.0
https://immovlan.be/en/detail/mixed-building/for-sale/5000/namur/vbd78431,5000 Namur,Apartment,mixed-building,975000.0,for sale,,,,,,1.0,,,,274.0,2.0,,To demolish,5000.0
https://immovlan.be/en/detail/residence/for-sale/5540/hastiere-lavaux/rbs92261,5540 Hastière-Lavaux,Apartment,residence,59000.0,for sale,2.0,42.0,,1.0,,1.0,,0.0,,,4.0,,Normal,5540.0
https://immovlan.be/en/detail/residence/for-sale/5555/bievre/vbd77637,5555 Bièvre,Apartment,residence,,for sale,5.0,442.0,Fully equipped,0.0,,1.0,,1.0,750.0,1220.0,4.0,0.0,Fully renovated,5555.0
https://immovlan.be/en/detail/residence/for-sale/5600/jamagne/vbd77049,5600 Jamagne,Apartment,residence,260000.0,for sale,3.0,125.0,,0.0,,0.0,,1.0,259.0,489.0,3.0,,Normal,5600.0
https://immovlan.be/en/detail/residence/for-sale/5600/philippeville/vbd76541,5600 PHILIPPEVILLE,Apartment,residence,145000.0,for sale,4.0,238.0,,0.0,,1.0,,1.0,,180.0,2.0,,Normal,5600.0
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd76432,5000 Namur,Apartment,apartment,345000.0,for sale,3.0,104.0,Fully equipped,,,1.0,,0.0,,,2.0,0.0,New,5000.0
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd76430,5000 Namur,Apartment,apartment,215000.0,for sale,1.0,54.0,Fully equipped,,,1.0,,0.0,,,2.0,0.0,New,5000.0
https://immovlan.be/en/detail/ground-floor/for-sale/5000/namur/vbd76428,5000 Namur,Apartment,ground-floor,200000.0,for sale,1.0,47.0,Fully equipped,,,1.0,,0.0,,,2.0,0.0,New,5000.0
https://immovlan.be/en/detail/bungalow/for-sale/5540/hastiere-lavaux/vwd16339,5540 Hastière-Lavaux,Apartment,bungalow,42500.0,for sale,1.0,40.0,Fully equipped,,,1.0,,1.0,,,,,,5540.0
https://immovlan.be/en/detail/residence/for-sale/5651/thy-le-chateau/vbd66696,5651 Thy-le-Château,Apartment,residence,165000.0,for sale,4.0,137.0,,0.0,,1.0,,1.0,134.0,398.0,4.0,,To be renovated,5651.0
https://immovlan.be/en/detail/bungalow/for-sale/5541/hastiere-par-dela/vbd75486,5541 Hastière-par-delà,Apartment,bungalow,55000.0,for sale,2.0,49.0,,0.0,,,,,,306.0,4.0,,New,5541.0
https://immovlan.be/en/detail/villa/for-sale/5500/dinant/vbd75353,5500 Dinant,Apartment,villa,389000.0,for sale,4.0,130.0,,0.0,,1.0,,1.0,,727.0,4.0,1.0,,5500.0
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd75290,5500 Dinant,Apartment,residence,149000.0,for sale,2.0,113.0,,,,1.0,,1.0,566.0,626.0,3.0,0.0,To be renovated,5500.0
https://immovlan.be/en/detail/residence/for-sale/5190/balatre/vbd75082,5190 Balâtre,Apartment,residence,475000.0,for sale,4.0,211.0,Partially equipped,0.0,,1.0,,1.0,,5400.0,4.0,0.0,Fully renovated,5190.0
https://immovlan.be/en/detail/chalet/for-sale/5530/yvoir/vbd58019,5530 Yvoir,Apartment,chalet,77000.0,for sale,3.0,49.0,Partially equipped,0.0,,1.0,,1.0,,205.0,4.0,,,5530.0
https://immovlan.be/en/detail/residence/for-sale/5660/aublain/vbd72942,5660 Aublain,Apartment,residence,180000.0,for sale,4.0,240.0,,0.0,1.0,1.0,,0.0,,307.0,,,,5660.0
https://immovlan.be/en/detail/residence/for-sale/5060/falisolle/vbd72169,5060 Falisolle,Apartment,residence,350000.0,for sale,3.0,220.0,,0.0,,0.0,,1.0,70.0,7042.0,4.0,0.0,To restore,5060.0
https://immovlan.be/en/detail/residence/for-sale/5190/saint-martin/vbd72159,5190 Saint-Martin,Apartment,residence,220000.0,for sale,2.0,120.0,,0.0,,0.0,,1.0,200.0,270.0,4.0,,To be renovated,5190.0
https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd72114,5590 Ciney,Apartment,apartment,169000.0,for sale,2.0,79.0,,,,0.0,,,,,2.0,0.0,To renovate,5590.0
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd71610,5000 Namur,Apartment,residence,305000.0,for sale,3.0,100.0,Partially equipped,0.0,,1.0,,1.0,,468.0,4.0,0.0,To renovate,5000.0
https://immovlan.be/en/detail/residence/for-sale/5060/sambreville/vbd71549,5060 Sambreville,Apartment,residence,125000.0,for sale,2.0,80.0,Partially equipped,,,1.0,,1.0,140.0,238.0,2.0,,To be renovated,5060.0
https://immovlan.be/en/detail/residence/for-sale/5140/sombreffe/vbd71308,5140 Sombreffe,Apartment,residence,199000.0,for sale,2.0,97.0,Fully equipped,0.0,,1.0,,1.0,39.0,134.0,3.0,0.0,Normal,5140.0
https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbd71084,5030 Gembloux,Apartment,apartment,275000.0,for sale,2.0,80.0,,0.0,,1.0,,0.0,,,4.0,,Excellent,5030.0
https://immovlan.be/en/detail/mixed-building/for-sale/5500/dinant/vbd70034,5500 Dinant,Apartment,mixed-building,26000000.0,for sale,,,,,,,,,,,,,,5500.0
https://immovlan.be/en/detail/mixed-building/for-sale/5000/namur/vbd69474,5000 Namur,Apartment,mixed-building,1400000.0,for sale,8.0,343.0,Fully equipped,,,1.0,,,,,2.0,,New,5000.0
https://immovlan.be/en/detail/residence/for-sale/5640/mettet/vbd69011,5640 Mettet,Apartment,residence,185000.0,for sale,2.0,100.0,Fully equipped,0.0,,1.0,,1.0,150.0,208.0,3.0,0.0,Normal,5640.0
https://immovlan.be/en/detail/residence/for-sale/5550/vresse-sur-semois/vbd68824,5550 Vresse-sur-Semois,Apartment,residence,119000.0,for sale,3.0,380.0,,0.0,,1.0,,1.0,78.0,320.0,3.0,0.0,To be renovated,5550.0
https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd68368,5060 Sambreville,Apartment,apartment,155000.0,for sale,2.0,70.0,Fully equipped,,,1.0,,,,,4.0,,Normal,5060.0
https://immovlan.be/en/detail/villa/for-sale/5651/laneffe/vbd68140,5651 Laneffe,Apartment,villa,239000.0,for sale,3.0,112.0,,0.0,,1.0,,1.0,565.0,780.0,4.0,0.0,Normal,5651.0
https://immovlan.be/en/detail/chalet/for-sale/5540/hastiere-lavaux/vwd16115,5540 Hastière-Lavaux,Apartment,chalet,145000.0,for sale,2.0,108.0,Partially equipped,,,1.0,,1.0,,4800.0,4.0,,Normal,5540.0
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd67707,5000 Namur,Apartment,apartment,135000.0,for sale,2.0,56.0,Partially equipped,0.0,,0.0,,0.0,,,,0.0,Normal,5000.0
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd67705,5002 Saint-Servais,Apartment,residence,195000.0,for sale,2.0,115.0,,0.0,,1.0,,0.0,,,3.0,,To be renovated,5002.0
https://immovlan.be/en/detail/residence/for-sale/5570/beauraing/vbd45566,5570 Beauraing,Apartment,residence,140000.0,for sale,3.0,90.0,,0.0,0.0,0.0,,0.0,,,,,Excellent,5570.0
https://immovlan.be/en/detail/penthouse/for-sale/5590/ciney/vbd66068,5590 Ciney,Apartment,penthouse,220000.0,for sale,2.0,75.0,,0.0,,1.0,,0.0,,,2.0,,,5590.0
https://immovlan.be/en/detail/residence/for-sale/5060/falisolle/vbd65189,5060 Falisolle,Apartment,residence,185000.0,for sale,4.0,,,0.0,,0.0,,1.0,,,,,To be renovated,5060.0
https://immovlan.be/en/detail/residence/for-sale/5300/vezin/vbd65178,5300 Vezin,Apartment,residence,299500.0,for sale,3.0,170.0,,0.0,,1.0,,1.0,600.0,788.0,3.0,,,5300.0
https://immovlan.be/en/detail/residence/for-sale/5670/oignies-en-thierache/vbd65048,5670 Oignies-En-Thiérache,Apartment,residence,279000.0,for sale,3.0,138.0,,0.0,,1.0,,1.0,,1625.0,4.0,,Normal,5670.0
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd64125,5100 Jambes,Apartment,apartment,200000.0,for sale,1.0,130.0,,0.0,,1.0,,0.0,,,2.0,0.0,To be renovated,5100.0
https://immovlan.be/en/detail/residence/for-sale/5660/cul-des-sarts/vbd62138,5660 Cul-des-Sarts,Apartment,residence,207000.0,for sale,6.0,254.0,Fully equipped,0.0,,1.0,,1.0,724.0,900.0,4.0,0.0,Normal,5660.0
https://immovlan.be/en/detail/residence/for-sale/5081/meux/vbd59481,5081 Meux,Apartment,residence,479000.0,for sale,3.0,139.0,,0.0,,1.0,,1.0,3400.0,4260.0,4.0,,To be renovated,5081.0
https://immovlan.be/en/detail/mixed-building/for-sale/5060/velaine-sur-sambre/vbd58515,5060 Velaine-sur-Sambre,Apartment,mixed-building,275000.0,for sale,1.0,410.0,,,,1.0,,0.0,,413.0,3.0,,,5060.0
https://immovlan.be/en/detail/ground-floor/for-sale/5000/namur/vbd58148,5000 Namur,Apartment,ground-floor,79000.0,for sale,1.0,43.0,Partially equipped,0.0,,0.0,,0.0,,,,0.0,To renovate,5000.0
https://immovlan.be/en/detail/residence/for-sale/5140/sombreffe/vbd58022,5140 Sombreffe,Apartment,residence,239000.0,for sale,7.0,240.0,Partially equipped,0.0,,0.0,,1.0,200.0,457.0,3.0,0.0,To be renovated,5140.0
