,URL,Zip code,City,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building
6627,https://immovlan.be/en/detail/penthouse/for-sale/1200/sint-lambrechts-woluwe/vwd16407,1200,Sint-Lambrechts-Woluwe,Apartment,penthouse,669000,for sale,3.0,146,3.0,0,0,1,0,0.0,649.0,3.0,0,2.0
6628,https://immovlan.be/en/detail/bungalow/for-sale/8340/sijsele/rwc41859,8340,Sijsele,Apartment,bungalow,415000,for sale,3.0,187,3.0,0,0,1,1,625.0,959.0,4.0,0,1.0
6629,https://immovlan.be/en/detail/residence/for-sale/5070/aisemont/vbd86915,5070,Aisemont,House,residence,524000,for sale,3.0,162,2.0,0,0,1,1,651.0,729.0,4.0,0,2.0
6630,https://immovlan.be/en/detail/residence/for-sale/2310/rijkevorsel/rbv30881,2310,Rijkevorsel,House,residence,429000,for sale,3.0,158,2.0,0,0,1,1,255.0,649.0,4.0,0,4.0
6631,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbv27952,2100,Deurne,House,residence,289000,for sale,2.0,115,2.0,0,0,1,1,70.0,649.0,2.0,0,2.0
6632,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbv28248,1050,Elsene,Apartment,apartment,399000,for sale,2.0,79,2.0,0,0,0,0,0.0,649.0,3.0,0,1.0
6633,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbv30513,8800,Roeselare,Apartment,apartment,134000,for sale,1.0,52,3.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6634,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbc70338,1180,Ukkel,Apartment,apartment,440000,for sale,2.0,89,2.0,0,0,1,1,47.0,649.0,4.0,0,2.0
6635,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd75230,1070,Anderlecht,Apartment,apartment,215000,for sale,2.0,79,3.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6636,https://immovlan.be/en/detail/chalet/for-sale/5540/hastiere/vbd69425,5540,Hastière,Apartment,chalet,115000,for sale,2.0,50,3.0,1,0,1,1,400.0,469.0,4.0,0,1.0
6637,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd08092,5000,Namur,Apartment,apartment,239000,for sale,1.0,76,3.0,0,0,1,0,0.0,649.0,3.0,0,1.0
6638,https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbv22947,3550,Heusden-Zolder,Apartment,apartment,299000,for sale,3.0,160,2.0,0,0,1,0,0.0,649.0,3.0,0,2.0
6639,https://immovlan.be/en/detail/apartment/for-sale/5300/andenne/vbd82984,5300,Andenne,Apartment,apartment,299000,for sale,2.0,94,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6641,https://immovlan.be/en/detail/mixed-building/for-sale/1030/schaarbeek/vbd17410,1030,Schaarbeek,House,mixed-building,1720000,for sale,6.0,573,1.0,0,0,0,0,0.0,250.0,2.0,0,1.0
6642,https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd39810,1410,Waterloo,House,residence,449000,for sale,4.0,180,3.0,0,0,1,1,341.0,447.0,2.0,0,1.0
6643,https://immovlan.be/en/detail/duplex/for-sale/1070/anderlecht/vba30890,1070,Anderlecht,Apartment,duplex,219000,for sale,3.0,90,1.0,0,0,0,0,0.0,649.0,2.0,0,2.0
6644,https://immovlan.be/en/detail/residence/for-sale/2870/puurs-sint-amands/rbv33788,2870,Puurs-Sint-Amands,House,residence,629000,for sale,3.0,230,2.0,0,0,0,0,0.0,350.0,3.0,0,2.0
6645,https://immovlan.be/en/detail/residence/for-sale/6150/anderlues/vbd89583,6150,Anderlues,House,residence,290000,for sale,4.0,140,2.0,0,0,1,1,255.0,963.0,3.0,0,2.0
6646,https://immovlan.be/en/detail/apartment/for-sale/9940/evergem/rbv28637,9940,Evergem,Apartment,apartment,330000,for sale,2.0,97,2.0,0,0,1,1,93.0,649.0,3.0,0,4.0
6647,https://immovlan.be/en/detail/residence/for-sale/8340/sijsele/rbu33072,8340,Sijsele,House,residence,299900,for sale,2.0,90,2.0,0,0,1,1,255.0,282.0,3.0,0,2.0
6648,https://immovlan.be/en/detail/residence/for-sale/4870/trooz/vbd82824,4870,Trooz,House,residence,285000,for sale,3.0,142,3.0,0,1,1,1,255.0,445.0,4.0,0,0.0
6649,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd76732,1000,Brussels,Apartment,apartment,599000,for sale,3.0,185,3.0,0,0,0,0,0.0,649.0,3.0,0,0.0
6650,https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd72462,5590,Ciney,House,residence,285000,for sale,3.0,144,3.0,0,0,1,1,65.0,128.0,2.0,0,2.0
6651,https://immovlan.be/en/detail/ground-floor/for-sale/1200/sint-lambrechts-woluwe/vbd81371,1200,Sint-Lambrechts-Woluwe,Apartment,ground-floor,595000,for sale,1.0,80,2.0,0,0,1,1,80.0,649.0,2.0,0,4.0
6652,https://immovlan.be/en/detail/residence/for-sale/5540/hastiere-lavaux/vbd83145,5540,Hastière-Lavaux,House,residence,189000,for sale,2.0,95,2.0,0,0,1,1,255.0,1143.0,4.0,0,2.0
6653,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd80589,1180,Ukkel,Apartment,apartment,325000,for sale,2.0,75,2.0,0,0,1,1,120.0,649.0,2.0,0,0.0
6654,https://immovlan.be/en/detail/apartment/for-sale/1410/waterloo/vbd59682,1410,Waterloo,Apartment,apartment,349000,for sale,1.0,82,2.0,0,0,1,0,0.0,649.0,3.0,0,2.0
6655,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd71166,1050,Elsene,Apartment,apartment,825000,for sale,2.0,138,2.0,0,1,1,0,0.0,649.0,2.0,0,2.0
6656,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd88047,1070,Anderlecht,Apartment,apartment,280000,for sale,2.0,86,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6657,https://immovlan.be/en/detail/villa/for-sale/1470/genappe/vbd70579,1470,Genappe,House,villa,650000,for sale,5.0,260,2.0,0,0,1,1,400.0,1650.0,3.0,0,0.0
6658,https://immovlan.be/en/detail/residence/for-sale/1982/weerde/rbv06331,1982,Weerde,House,residence,449000,for sale,3.0,135,3.0,0,0,1,1,255.0,380.0,3.0,0,1.0
6659,https://immovlan.be/en/detail/residence/for-sale/1790/affligem/rbu45905,1790,Affligem,House,residence,449000,for sale,4.0,205,2.0,0,0,1,1,375.0,531.0,3.0,0,1.0
6660,https://immovlan.be/en/detail/residence/for-sale/1450/chastre/vbd91354,1450,Chastre,House,residence,449973,for sale,4.0,154,2.0,0,0,0,0,0.0,1350.0,4.0,0,4.0
6661,https://immovlan.be/en/detail/residence/for-sale/2520/emblem/rbv33682,2520,Emblem,House,residence,480715,for sale,3.0,179,2.0,0,0,1,1,218.0,391.0,3.0,0,4.0
6662,https://immovlan.be/en/detail/residence/for-sale/3545/halen/rbv27283,3545,Halen,House,residence,230000,for sale,2.0,175,2.0,0,0,0,1,255.0,570.0,2.0,0,2.0
6663,https://immovlan.be/en/detail/apartment/for-sale/8870/izegem/rbv35905,8870,Izegem,Apartment,apartment,169000,for sale,2.0,100,2.0,0,0,1,0,0.0,649.0,2.0,0,0.0
6664,https://immovlan.be/en/detail/residence/for-sale/8860/lendelede/rbu97238,8860,Lendelede,House,residence,425000,for sale,4.0,278,2.0,0,0,1,1,255.0,625.0,3.0,0,0.0
6665,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd86753,1140,Evere,Apartment,apartment,359000,for sale,3.0,106,2.0,0,0,1,0,0.0,649.0,3.0,0,1.0
6666,https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbd84897,1150,Sint-Pieters-Woluwe,Apartment,apartment,967500,for sale,3.0,147,2.0,0,0,1,1,153.0,649.0,3.0,0,4.0
6668,https://immovlan.be/en/detail/residence/for-sale/1880/kapelle-op-den-bos/rbv25299,1880,Kapelle-op-den-Bos,House,residence,299000,for sale,4.0,130,2.0,0,0,0,0,0.0,658.0,2.0,0,2.0
6669,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv25271,9420,Erpe-Mere,House,residence,210000,for sale,3.0,232,2.0,0,0,1,1,76.0,649.0,3.0,0,1.0
6670,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd76731,1000,Brussels,Apartment,apartment,699000,for sale,3.0,185,3.0,0,0,0,0,0.0,649.0,3.0,0,0.0
6672,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd75314,1000,Brussels,Apartment,apartment,239000,for sale,1.0,67,2.0,0,0,1,0,0.0,649.0,2.0,0,0.0
6673,https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbv28057,8670,Koksijde,Apartment,apartment,645000,for sale,2.0,98,2.0,1,0,1,0,0.0,649.0,3.0,0,3.0
6674,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbd66054,6940,Durbuy,House,residence,477116,for sale,4.0,148,2.0,0,0,0,1,255.0,1607.0,4.0,0,4.0
6675,https://immovlan.be/en/detail/residence/for-sale/4218/couthuin/vbd85020,4218,Couthuin,House,residence,289000,for sale,3.0,132,2.0,0,0,1,0,0.0,1836.0,4.0,0,2.0
6676,https://immovlan.be/en/detail/studio/for-sale/8400/oostende/rbu97271,8400,Oostende,Apartment,studio,275000,for sale,3.0,38,2.0,0,0,0,0,0.0,649.0,3.0,0,3.0
6677,https://immovlan.be/en/detail/apartment/for-sale/8370/blankenberge/rbu62148,8370,Blankenberge,Apartment,apartment,199000,for sale,3.0,97,2.0,0,0,0,0,0.0,649.0,3.0,0,2.0
6678,https://immovlan.be/en/detail/residence/for-sale/1190/vorst/vbd33441,1190,Vorst,House,residence,900000,for sale,8.0,350,3.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6679,https://immovlan.be/en/detail/duplex/for-sale/8620/nieuwpoort/rbu29620,8620,Nieuwpoort,Apartment,duplex,792150,for sale,4.0,198,2.0,0,0,1,1,255.0,649.0,3.0,0,4.0
6680,https://immovlan.be/en/detail/residence/for-sale/3560/lummen/rbv07446,3560,Lummen,House,residence,615000,for sale,3.0,330,2.0,0,0,1,1,255.0,370.0,2.0,0,2.0
6681,https://immovlan.be/en/detail/residence/for-sale/5081/meux/vbd85914,5081,Meux,House,residence,499000,for sale,3.0,200,2.0,0,0,1,1,700.0,876.0,4.0,0,1.0
6682,https://immovlan.be/en/detail/villa/for-sale/1933/sterrebeek/vbd85441,1933,Sterrebeek,House,villa,3140000,for sale,4.0,492,2.0,0,0,1,1,255.0,1253.0,4.0,0,4.0
6683,https://immovlan.be/en/detail/residence/for-sale/8680/koekelare/rbv26664,8680,Koekelare,House,residence,349000,for sale,2.0,173,2.0,0,0,0,1,255.0,940.0,4.0,0,2.0
6684,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd83932,1050,Elsene,Apartment,apartment,365000,for sale,2.0,91,3.0,0,0,0,0,0.0,649.0,2.0,0,2.0
6686,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd82590,1020,Laken,Apartment,apartment,275000,for sale,5.0,212,2.0,0,0,1,0,0.0,649.0,2.0,0,0.0
6687,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbc86596,1050,Elsene,Apartment,duplex,330000,for sale,1.0,64,2.0,1,0,0,1,255.0,649.0,2.0,0,3.0
6688,https://immovlan.be/en/detail/chalet/for-sale/6940/durbuy/vbd91604,6940,Durbuy,Apartment,chalet,45000,for sale,2.0,30,2.0,0,0,1,1,280.0,280.0,3.0,0,0.0
6689,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd62514,6700,Arlon,House,residence,410000,for sale,3.0,143,3.0,0,1,1,1,927.0,1024.0,3.0,0,1.0
6690,https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbd32530,1400,Nivelles,House,residence,550000,for sale,3.0,167,2.0,0,0,1,1,757.0,944.0,4.0,0,2.0
6691,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd70460,1050,Elsene,Apartment,apartment,395000,for sale,2.0,92,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6692,https://immovlan.be/en/detail/villa/for-sale/6800/libramont-chevigny/vbd07754,6800,Libramont-Chevigny,House,villa,535000,for sale,4.0,238,2.0,0,0,1,1,255.0,1196.0,4.0,1,2.0
6693,https://immovlan.be/en/detail/chalet/for-sale/6997/erezee/vba23501,6997,Érezée,Apartment,chalet,199000,for sale,3.0,79,3.0,0,0,1,0,0.0,1093.0,4.0,0,1.0
6694,https://immovlan.be/en/detail/mixed-building/for-sale/1000/brussels/vbd82943,1000,Brussels,House,mixed-building,340000,for sale,2.0,139,2.0,0,0,1,0,0.0,58.0,2.0,0,0.0
6695,https://immovlan.be/en/detail/residence/for-sale/1790/affligem/rbv25365,1790,Affligem,House,residence,385000,for sale,3.0,135,2.0,0,0,1,1,396.0,463.0,3.0,0,2.0
6696,https://immovlan.be/en/detail/penthouse/for-sale/2500/lier/rbv24428,2500,Lier,Apartment,penthouse,270000,for sale,1.0,54,2.0,0,0,1,1,255.0,649.0,2.0,0,4.0
6697,https://immovlan.be/en/detail/triplex/for-sale/4960/malmedy/vba77942,4960,Malmedy,Apartment,triplex,150000,for sale,2.0,76,3.0,1,1,1,1,255.0,649.0,2.0,0,1.0
6698,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbv31160,8400,Oostende,Apartment,apartment,275000,for sale,2.0,96,2.0,0,0,0,0,0.0,649.0,3.0,0,3.0
6700,https://immovlan.be/en/detail/penthouse/for-sale/1000/brussels/vbd89275,1000,Brussels,Apartment,penthouse,1495000,for sale,3.0,197,2.0,0,0,1,0,0.0,649.0,4.0,0,4.0
6701,https://immovlan.be/en/detail/residence/for-sale/1190/vorst/vbc85119,1190,Vorst,House,residence,375000,for sale,2.0,85,2.0,0,0,1,1,20.0,649.0,2.0,0,1.0
6702,https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbd30709,1400,Nivelles,House,residence,325000,for sale,3.0,145,2.0,0,0,1,1,180.0,260.0,2.0,0,1.0
6703,https://immovlan.be/en/detail/villa/for-sale/9230/wetteren/rbv30480,9230,Wetteren,House,villa,490616,for sale,3.0,144,2.0,0,0,1,1,255.0,838.0,4.0,0,4.0
6704,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd21669,1160,Oudergem,Apartment,apartment,299000,for sale,3.0,100,2.0,0,0,1,0,0.0,649.0,2.0,0,0.0
6705,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbb09934,6900,Marche-en-Famenne,Apartment,apartment,290400,for sale,2.0,103,2.0,0,0,1,1,255.0,649.0,3.0,0,2.0
6706,https://immovlan.be/en/detail/mixed-building/for-sale/9660/brakel/rbv35801,9660,Brakel,House,mixed-building,199999,for sale,5.0,220,2.0,0,0,0,1,255.0,1370.0,3.0,0,0.0
6707,https://immovlan.be/en/detail/residence/for-sale/1200/sint-lambrechts-woluwe/vbd79473,1200,Sint-Lambrechts-Woluwe,House,residence,890000,for sale,10.0,422,2.0,0,0,0,1,65.0,310.0,2.0,0,2.0
6708,https://immovlan.be/en/detail/cottage/for-sale/5660/gonrieux/vbc56183,5660,Gonrieux,Apartment,cottage,130000,for sale,1.0,657,2.0,0,0,0,0,0.0,649.0,4.0,0,1.0
6709,https://immovlan.be/en/detail/apartment/for-sale/2400/mol/rbv34003,2400,Mol,Apartment,apartment,219901,for sale,1.0,68,2.0,0,0,1,0,0.0,649.0,4.0,0,4.0
6710,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbb76709,1030,Schaarbeek,Apartment,apartment,279000,for sale,2.0,92,1.0,0,0,1,0,0.0,649.0,2.0,0,0.0
6711,https://immovlan.be/en/detail/residence/for-sale/6560/solre-sur-sambre/rbu76873,6560,Solre-sur-Sambre,House,residence,70000,for sale,3.0,235,2.0,0,0,1,1,255.0,280.0,3.0,0,0.0
6712,https://immovlan.be/en/detail/apartment/for-sale/1933/sterrebeek/vbd85448,1933,Sterrebeek,Apartment,apartment,999000,for sale,2.0,130,2.0,0,0,1,0,0.0,649.0,2.0,0,4.0
6713,https://immovlan.be/en/detail/residence/for-sale/4420/saint-nicolas/vbd89464,4420,Saint-Nicolas,House,residence,185000,for sale,2.0,110,3.0,0,0,1,1,310.0,420.0,3.0,0,1.0
6714,https://immovlan.be/en/detail/residence/for-sale/1130/haren/rbv16652,1130,Haren,House,residence,479000,for sale,3.0,156,2.0,0,0,0,1,1494.0,1688.0,2.0,0,2.0
6715,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd83254,1000,Brussels,Apartment,apartment,209000,for sale,0.0,130,2.0,0,0,0,0,0.0,649.0,3.0,0,1.0
6716,https://immovlan.be/en/detail/studio/for-sale/3001/heverlee/rbv00893,3001,Heverlee,Apartment,studio,179000,for sale,1.0,43,3.0,1,0,0,0,0.0,649.0,2.0,0,1.0
6717,https://immovlan.be/en/detail/mixed-building/for-sale/1060/sint-gillis/vbd63762,1060,Sint-Gillis,House,mixed-building,850000,for sale,7.0,530,2.0,0,0,0,1,255.0,475.0,2.0,0,0.0
6718,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd35888,6840,Neufchâteau,House,residence,199000,for sale,6.0,243,2.0,0,0,1,1,190.0,432.0,4.0,0,0.0
6719,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbv30536,1730,Asse,House,residence,475000,for sale,3.0,170,2.0,0,0,1,1,255.0,250.0,3.0,0,1.0
6720,https://immovlan.be/en/detail/duplex/for-sale/2530/boechout/rbv29608,2530,Boechout,Apartment,duplex,240000,for sale,1.0,65,2.0,0,0,1,0,0.0,649.0,3.0,0,2.0
6721,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd35156,1080,Sint-Jans-Molenbeek,Apartment,apartment,299000,for sale,3.0,100,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6722,https://immovlan.be/en/detail/studio/for-sale/6600/bastogne/vbd61903,6600,Bastogne,Apartment,studio,125000,for sale,1.0,46,2.0,0,0,0,0,0.0,649.0,3.0,0,1.0
6723,https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbv34492,9500,Geraardsbergen,House,residence,249000,for sale,3.0,207,2.0,0,0,1,0,0.0,276.0,3.0,0,0.0
6724,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbv35239,1800,Vilvoorde,House,residence,319000,for sale,3.0,100,2.0,0,0,1,1,255.0,267.0,3.0,0,0.0
6725,https://immovlan.be/en/detail/residence/for-sale/3300/tienen/rbv17972,3300,Tienen,House,residence,425000,for sale,3.0,185,2.0,0,0,0,1,255.0,353.0,2.0,0,3.0
6726,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbb81264,1070,Anderlecht,Apartment,apartment,225000,for sale,1.0,63,2.0,0,0,1,1,255.0,649.0,2.0,0,4.0
6727,https://immovlan.be/en/detail/residence/for-sale/9860/oosterzele/rbu71322,9860,Oosterzele,House,residence,325000,for sale,3.0,190,2.0,0,0,0,0,0.0,800.0,3.0,0,2.0
6728,https://immovlan.be/en/detail/residence/in-public-sale/6820/sainte-cecile/vbd79003,6820,Sainte-Cécile,House,residence,119000,in public sale,4.0,250,2.0,0,0,0,0,0.0,188.0,3.0,0,2.0
6730,https://immovlan.be/en/detail/residence/for-sale/1495/villers-la-ville/vbd17009,1495,Villers-la-Ville,House,residence,345000,for sale,4.0,161,3.0,0,1,1,1,1345.0,1345.0,4.0,1,0.0
6731,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbv06973,9300,Aalst,House,residence,238000,for sale,3.0,180,2.0,0,0,1,1,65.0,649.0,3.0,0,1.0
6732,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu65754,3580,Beringen,House,residence,295000,for sale,4.0,184,2.0,0,0,0,0,0.0,385.0,3.0,0,1.0
6733,https://immovlan.be/en/detail/residence/for-sale/4500/huy/vbd88938,4500,Huy,House,residence,149000,for sale,2.0,77,2.0,0,0,0,0,0.0,35.0,3.0,0,3.0
6734,https://immovlan.be/en/detail/residence/for-sale/4420/saint-nicolas/vbd91312,4420,Saint-Nicolas,House,residence,199000,for sale,3.0,145,2.0,0,0,1,1,255.0,94.0,2.0,0,1.0
6735,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd87529,1180,Ukkel,Apartment,apartment,696000,for sale,3.0,146,2.0,0,0,1,0,0.0,649.0,2.0,0,4.0
6736,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbv34587,2140,Borgerhout,Apartment,apartment,340000,for sale,3.0,119,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6737,https://immovlan.be/en/detail/studio/for-sale/1040/etterbeek/vbd30305,1040,Etterbeek,Apartment,studio,185000,for sale,0.0,40,1.0,0,0,1,1,5.0,649.0,2.0,0,1.0
6738,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd75455,1000,Brussels,Apartment,apartment,350000,for sale,1.0,110,3.0,0,0,0,0,0.0,649.0,3.0,0,0.0
6739,https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd84059,1300,Wavre,Apartment,apartment,330000,for sale,2.0,80,2.0,0,0,1,0,0.0,649.0,3.0,0,3.0
6740,https://immovlan.be/en/detail/residence/for-sale/9660/brakel/rbv35114,9660,Brakel,House,residence,275000,for sale,3.0,164,2.0,0,0,1,1,255.0,440.0,2.0,0,1.0
6741,https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbv05611,3500,Hasselt,House,residence,289000,for sale,3.0,170,1.0,0,0,1,1,255.0,890.0,4.0,0,2.0
6742,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbd83058,1050,Elsene,Apartment,duplex,1200000,for sale,4.0,245,2.0,0,0,1,1,255.0,649.0,2.0,0,2.0
6744,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu74801,3800,Sint-Truiden,Apartment,apartment,330000,for sale,2.0,131,2.0,0,0,1,0,0.0,649.0,3.0,0,2.0
6745,https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbv22928,3550,Heusden-Zolder,House,residence,479000,for sale,3.0,382,2.0,0,0,1,0,0.0,649.0,2.0,0,4.0
6746,https://immovlan.be/en/detail/residence/for-sale/1360/perwez/vbd64272,1360,Perwez,House,residence,395000,for sale,4.0,168,2.0,0,0,1,1,96.0,649.0,3.0,0,4.0
6747,https://immovlan.be/en/detail/residence/for-sale/2870/puurs-sint-amands/rbu85488,2870,Puurs-Sint-Amands,House,residence,495000,for sale,3.0,140,2.0,0,0,0,1,255.0,649.0,3.0,0,4.0
6748,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd87986,1020,Laken,Apartment,apartment,180000,for sale,1.0,50,3.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6749,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd88847,1030,Schaarbeek,Apartment,apartment,199000,for sale,2.0,85,2.0,0,0,1,0,0.0,649.0,2.0,0,0.0
6750,https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/vbd89083,1050,Elsene,Apartment,penthouse,725000,for sale,2.0,109,2.0,0,0,1,0,0.0,649.0,2.0,0,2.0
6754,https://immovlan.be/en/detail/residence/for-sale/6997/erezee/vbd19127,6997,Érezée,House,residence,219000,for sale,3.0,175,1.0,0,0,1,1,255.0,580.0,2.0,0,0.0
6755,https://immovlan.be/en/detail/mixed-building/for-sale/1020/laken/vbd86286,1020,Laken,House,mixed-building,445000,for sale,5.0,250,3.0,0,0,1,1,60.0,258.0,2.0,0,0.0
6756,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbv07013,1000,Brussels,Apartment,apartment,285000,for sale,3.0,94,2.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6757,https://immovlan.be/en/detail/residence/for-sale/4020/liege/vbd90811,4020,Liege,House,residence,219000,for sale,3.0,120,1.0,0,0,1,1,50.0,145.0,2.0,0,1.0
6758,https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vwd15994,1150,Sint-Pieters-Woluwe,House,residence,685000,for sale,3.0,160,3.0,0,1,1,1,300.0,420.0,3.0,0,1.0
6759,https://immovlan.be/en/detail/ground-floor/for-sale/1190/vorst/vbd82244,1190,Vorst,Apartment,ground-floor,179000,for sale,1.0,42,1.0,0,0,1,0,0.0,649.0,2.0,0,1.0
6761,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd84752,1050,Elsene,Apartment,apartment,995000,for sale,2.0,139,2.0,0,0,1,0,0.0,649.0,2.0,0,4.0
6762,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd70617,1000,Brussels,Apartment,apartment,252500,for sale,1.0,53,2.0,0,0,1,0,0.0,649.0,3.0,0,1.0
6763,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd84707,1050,Elsene,Apartment,apartment,720000,for sale,3.0,123,2.0,0,0,1,1,255.0,649.0,2.0,0,2.0
6764,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbb09937,6900,Marche-en-Famenne,Apartment,apartment,286000,for sale,2.0,100,2.0,0,0,1,1,255.0,649.0,3.0,0,2.0
6765,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbc93348,1000,Brussels,Apartment,apartment,555000,for sale,2.0,102,2.0,1,0,0,0,0.0,649.0,2.0,0,2.0
6766,https://immovlan.be/en/detail/residence/for-sale/3320/meldert/rbv17147,3320,Meldert,House,residence,260000,for sale,3.0,230,2.0,0,0,0,1,255.0,960.0,3.0,0,0.0
6767,https://immovlan.be/en/detail/apartment/for-sale/2200/herentals/rbv08386,2200,Herentals,Apartment,apartment,139000,for sale,1.0,41,2.0,0,0,0,0,0.0,649.0,3.0,0,0.0
6768,https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd00947,6200,Châtelet,House,residence,299000,for sale,5.0,232,3.0,0,0,1,1,110.0,260.0,2.0,0,1.0
6769,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbc72563,6700,Arlon,Apartment,apartment,439000,for sale,3.0,118,2.0,0,0,1,1,255.0,649.0,2.0,0,4.0
6770,https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbc68971,1070,Anderlecht,House,residence,369000,for sale,4.0,145,2.0,0,0,1,1,100.0,156.0,2.0,0,0.0
6771,https://immovlan.be/en/detail/mixed-building/for-sale/1050/elsene/vbd73032,1050,Elsene,House,mixed-building,700000,for sale,3.0,185,3.0,0,0,0,1,80.0,174.0,2.0,0,1.0
6772,https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbc72413,1150,Sint-Pieters-Woluwe,Apartment,apartment,440000,for sale,3.0,130,2.0,0,0,1,0,0.0,649.0,3.0,0,1.0
6773,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd39455,1090,Jette,Apartment,apartment,210000,for sale,1.0,70,2.0,0,0,1,0,0.0,649.0,2.0,0,2.0
6775,https://immovlan.be/en/detail/loft/for-sale/1332/genval/vbd45637,1332,Genval,Apartment,loft,295000,for sale,2.0,100,2.0,0,0,0,0,0.0,649.0,3.0,0,1.0
6776,https://immovlan.be/en/detail/ground-floor/for-sale/1060/sint-gillis/vbd79736,1060,Sint-Gillis,Apartment,ground-floor,485000,for sale,2.0,145,2.0,0,0,0,1,45.0,649.0,2.0,0,1.0
